"Area","Line","Date","TrapName","TrapChecked","Triggered","Set","Species","Sex","Age","Duplicates","PestID","Bait","Latitude","Longitude","TrapType","TimeTaken","Oiled","Toxin","Comments"
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_PBT","Y","N","Y","","","",1,"","Fruit",-36.92757327,174.546101,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92807283,174.5448766,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92807283,174.5448766,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92807283,174.5448766,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_PBT","Y","N","Y","","","",1,"","Fruit",-36.9280926,174.5447706,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_PBT","Y","N","Y","","","",1,"","Fruit",-36.9280926,174.5447706,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT9_PBT","Y","N","Y","","","",1,"","Fruit",-36.9280926,174.5447706,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT10_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92853503,174.5438898,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT10_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92853503,174.5438898,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT10_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92853503,174.5438898,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92932403,174.5431497,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92932403,174.5431497,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92932403,174.5431497,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_PBT","Y","N","Y","","","",1,"","Fruit",-36.9293738,174.5430111,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_PBT","Y","N","Y","","","",1,"","Fruit",-36.9293738,174.5430111,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT11_PBT","Y","N","Y","","","",1,"","Fruit",-36.9293738,174.5430111,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT12_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.9302932,174.5423858,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT12_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.9302932,174.5423858,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT12_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.9302932,174.5423858,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.93025171,174.5414481,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.93025171,174.5414481,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.93025171,174.5414481,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_PBT","Y","N","Y","","","",1,"","Fruit",-36.93027293,174.5412573,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_PBT","Y","N","Y","","","",1,"","Fruit",-36.93027293,174.5412573,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT13_PBT","Y","N","Y","","","",1,"","Fruit",-36.93027293,174.5412573,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92966212,174.5403338,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92966212,174.5403338,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92966212,174.5403338,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92894363,174.5396571,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92894363,174.5396571,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92894363,174.5396571,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92861632,174.5386354,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92861632,174.5386354,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92861632,174.5386354,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92813913,174.53727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92813913,174.53727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92813913,174.53727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92809337,174.5361727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92809337,174.5361727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"IW1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92809337,174.5361727,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92676911,174.5352856,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92676911,174.5352856,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92676911,174.5352856,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92474178,174.5377634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92474178,174.5377634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92474178,174.5377634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92314787,174.5382281,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92314787,174.5382281,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92314787,174.5382281,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92198816,174.5391634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92198816,174.5391634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92198816,174.5391634,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92066951,174.5403303,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92066951,174.5403303,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92066951,174.5403303,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91947116,174.5414234,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91947116,174.5414234,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"CG1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91947116,174.5414234,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_PBT","Y","N","Y","","","",1,"","Fruit",-36.9232732153988,174.547966784809,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_PBT","Y","N","Y","","","",1,"","Fruit",-36.9232732153988,174.547966784809,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_PBT","Y","N","Y","","","",1,"","Fruit",-36.9232732153988,174.547966784809,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_PBT","Y","N","Y","","","",1,"","Fruit",-36.9255260919583,174.548162730861,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_PBT","Y","N","Y","","","",1,"","Fruit",-36.9255260919583,174.548162730861,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_PBT","Y","N","Y","","","",1,"","Fruit",-36.9255260919583,174.548162730861,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT1_VS","Y","N","Y","","","",1,"","Peanut Butter",-36.93626801,174.556824,"VictorRat","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT2_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93577599,174.557215,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT3_VS","Y","N","Y","","","",1,"","Peanut Butter",-36.935461,174.55777,"VictorRat","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT4_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93520803,174.558388,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT_CAM_VT","Y","N","Y","","","",1,"","Peanut Butter",-36.93489203,174.55863,"Victor Modified Vertical Set + Camera","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT_CAM_PLASTIC_NORTH","Y","N","Y","","","",1,"","Peanut Butter",-36.93494903,174.558654,"Plastic VictorRat + Camera","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT_CAM_VS_SOUTH","Y","N","Y","","","",1,"","Peanut Butter",-36.93494903,174.558654,"VictorRat + Camera","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT_CAM_DOC200","Y","N","Y","","","",1,"","Egg & Rabbit & Rat",-36.93501198,174.558654,"DOC200 + Camera","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT6_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93426096,174.558475,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT7_VS","Y","N","Y","","","",1,"","Peanut Butter",-36.93416004,174.557858,"VictorRat","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT8_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93400799,174.557307,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT10_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93338304,174.556278,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT11_VS","Y","N","Y","","","",1,"","Peanut Butter",-36.93298297,174.556361,"VictorRat","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT12_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93279899,174.556827,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT13_VM","Y","N","Y","","","",1,"","Peanut Butter",-36.93250998,174.557215,"Victor Modified","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT_DOC200","Y","N","Y","","","",1,"","Egg & Rabbit & Rat",-36.93271902,174.556387,"DOC200","Unspecified",NA,NA,""""""
"Ark","Ian Wells Trial-Traps",2024-09-11,"IWTT3_VT","Y","N","Y","","","",1,"","Peanut Butter",-36.93263303,174.55646,"Victor Modified Vertical Set","Unspecified",NA,NA,""""""
"Ark","Opanuku Stream",2024-07-29,"SB1_DOC200","Y","Y","Y","Rat","","",2,"PestID:227254","Egg (Artificial) & Salmon Oil",-36.903204,174.545337,"DOC200DS","1 Hour(s) and 30 Minute(s)",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB20_PBT","Y","N","Y","","","",1,"","Apple",-36.909762,174.542479,"PBT","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB20_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90975697,174.542423,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB20.5_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90897997,174.542321,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB21_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Rabbit",-36.908186,174.542458,"DOC200DS","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB21_PBT","Y","N","Y","","","",1,"","Apple",-36.90816499,174.542449,"PBT","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB21_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90817597,174.542465,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB22_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Rabbit",-36.907109,174.54257,"DOC200DS","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB22_PBT","Y","N","Y","","","",1,"","Apple",-36.90708498,174.542559,"PBT","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB22_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90713896,174.542586,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB23_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Rabbit",-36.906268,174.541935,"DOC200DS","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB23_PBT","Y","N","Y","","","",1,"","Apple",-36.90609399,174.542983,"PBT","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB23_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90625099,174.54195,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB24_PBT","Y","N","Y","","","",1,"","Apple",-36.90550198,174.542472,"PBT","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB24_Rat","Y","N","Y","","","",1,"","Peanut Butter",-36.90546401,174.54249,"D-Rat Supervisor Max","Unspecified",NA,NA,""""""
"Ark","Spraggs 2",2024-09-02,"SB25_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Rabbit",-36.91576,174.54331499,"DOC200DS","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Orchard Line",2025-03-30,"OD1_TREX","Y","Y","Y","Rat","","",2,"PestID:239382","Unknown",-36.89970003,174.583941,"T-Rex","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:225941","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:225941","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:225941","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"MO15","Y","Y","Y","Rat","","",2,"PestID:225945","Unknown",-36.899466,174.572498,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP9","Y","Y","Y","Rat","","",2,"PestID:225946","Unknown",-36.902718,174.574501,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP63","Y","Y","Y","Rat","","",4,"PestID:225947","Unknown",-36.911099,174.567441,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP63","Y","Y","Y","Rat","","",4,"PestID:225947","Unknown",-36.911099,174.567441,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP63","Y","Y","Y","Rat","","",4,"PestID:225947","Unknown",-36.911099,174.567441,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP68","Y","Y","Y","Mouse","","",2,"PestID:225948","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP174","Y","Y","Y","Rat","","",4,"PestID:225949","Unknown",-36.920469,174.563639,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP174","Y","Y","Y","Rat","","",4,"PestID:225949","Unknown",-36.920469,174.563639,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"OP174","Y","Y","Y","Rat","","",4,"PestID:225949","Unknown",-36.920469,174.563639,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"PO120","Y","Y","Y","Rat","","",3,"PestID:225950","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"PO120","Y","Y","Y","Rat","","",3,"PestID:225950","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-06-29,"TU35","Y","Y","Y","Rat","","",8,"PestID:225951","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:227313","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:227313","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"GR80","Y","Y","Y","Rat","","",2,"PestID:227314","Unknown",-36.90917,174.578637,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"OP65","Y","Y","Y","Rat","","",2,"PestID:227319","Unknown",-36.911614,174.567197,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"OP82","Y","Y","Y","Rat","","",3,"PestID:227320","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-07-30,"OP82","Y","Y","Y","Rat","","",3,"PestID:227320","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"CO54","Y","Y","Y","Possum","","",2,"PestID:229080","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"GR80","Y","Y","Y","Rat","","",2,"PestID:229081","Unknown",-36.90917,174.578637,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"HV401","Y","Y","Y","Mouse","","",7,"PestID:229082","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-08-29,"OP82","Y","Y","Y","Rat","","",2,"PestID:229087","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
